冗談	1287	じょうだん	joudan
歩く	1287	あるく	aruku
剣	1286	けん, つるぎ	ken, tsurugi
うまる	1285	うまる, うずまる	umaru, uzumaru
それでは	1285	それでは, それじゃ	soredeha, soreja
失礼	1283	しつれい	shitsurei
はかせ	1280	はかせ, はくし	hakase, hakushi
利	1276	り	ri
也	1275	なり	nari
思い	1275	おもい	omoi
あおい	1274	あおい, アオイ	aoi, aoi
ガキ	1274	がき, ガキ	gaki, gaki
宇宙	1274	うちゅう	uchuu
残す	1272	のこす	nokosu
まずは	1271	まずは	mazuha
何度	1271	なんど	nando
轟	1268	とどろ	todoro
ピカ	1266	ピカ	pika
行動	1266	こうどう	koudou
ご飯	1265	ごはん	gohan
ねん	1265	ねん	nen
陛下	1265	へいか	heika
きたん	1264	きたん	kitan
プレゼント	1264	プレゼント	purezento
引く	1263	ひく	hiku
隠す	1263	かくす	kakusu
みお	1262	みお	mio
犬	1261	いぬ, イヌ	inu, inu
狙う	1259	ねらう	nerau
喜ぶ	1258	よろこぶ	yorokobu
斬る	1258	きる	kiru
唯	1257	ただ, タダ	tada, tada
凛	1253	りん	rin
狸	1250	たぬき, タヌキ	tanuki, tanuki
どうしよう	1248	どうしよう	doushiyou
上げる	1247	あげる	ageru
動き	1247	うごき	ugoki
麻	1245	あさ	asa
恥ずかしい	1244	はずかしい	hazukashii
お金	1243	おかね	okane
かなう	1241	かなう	kanau
近く	1241	ちかく	chikaku
すげえ	1239	すげー, すげぇ, すっげえ, すっげー, すげえ, すっげぇ	suge-, sugee, suggee, sugge-, sugee, suggee
はいはい	1239	はいはい	haihai
い	1238	い	i
る	1238	る	ru
少年	1235	しょうねん	shounen
個性	1234	こせい	kosei
クラス	1233	クラス	kurasu
説明	1233	せつめい	setsumei
進む	1232	すすむ	susumu
わける	1231	わける	wakeru
山	1229	やま	yama
艦隊	1226	かんたい	kantai
まるで	1225	まるで	marude
もう少し	1225	もうすこし	mousukoshi
由	1225	よし	yoshi
覚悟	1223	かくご	kakugo
っぽい	1222	っぽい, ぽい	ppoi, poi
うるさい	1221	うるさい, ウルサイ	urusai, urusai
大好き	1221	だいすき	daisuki
乃	1220	の	no
奥	1219	おく	oku
あいつら	1218	あいつら	aitsura
甘い	1217	あまい	amai
目的	1215	もくてき	mokuteki
アル	1212	アル	aru
謝る	1211	あやまる	ayamaru
バイト	1210	バイト	baito
街	1209	がい	gai
生まれる	1208	うまれる	umareru
勇気	1207	ゆうき	yuuki
嘘	1206	うそ, ウソ	uso, uso
店	1205	みせ	mise
迷惑	1205	めいわく	meiwaku
仁	1201	じん	jin
じ	1198	じ	ji
是	1195	これ	kore
追う	1195	おう	ou
嫌い	1194	きらい	kirai
試験	1194	しけん	shiken
丸	1191	まる	maru
調べる	1191	しらべる	shiraberu
イヤ	1190	いや, や, イヤ	iya, ya, iya
高校	1190	こうこう	koukou
しょうが	1188	しょうが, ショウガ	shouga, shouga
いらっしゃる	1186	いらっしゃる	irassharu
毎日	1186	まいにち	mainichi
お姉ちゃん	1184	おねえちゃん	oneechan
よろしい	1184	よろしい	yoroshii
奪う	1184	うばう	ubau
いいえ	1179	いいえ, いいや, いえ, いな, いや	iie, iiya, ie, ina, iya
のう	1179	のう	nou
僕ら	1179	ぼくら	bokura
光	1179	ひかり	hikari
止まる	1179	とまる	tomaru
いつか	1178	いつか	itsuka
３	1177	さん, み	san, mi
当たる	1174	あたる	ataru
生活	1171	せいかつ	seikatsu
うわる	1166	うわる	uwaru
無駄	1161	むだ	muda
そうね	1159	そうね	soune
安	1159	やす	yasu
なお	1156	なお	nao
貸す	1156	かす	kasu
ひな	1155	ひよこ, ひな, ひよっこ, ヒナ, ヒヨコ	hiyoko, hina, hiyokko, hina, hiyoko
チセ	1151	チセ	chise
足りる	1149	たりる	tariru
頃	1148	ころ, ごろ	koro, goro
起こす	1147	おこす	okosu
姉	1145	あね	ane
目指す	1142	めざす	mezasu
はねる	1140	はねる	haneru
合わせる	1140	あわせる	awaseru
大体	1139	だいたい	daitai
す	1138	そろ, そう, さう, す	soro, sou, sau, su
テラスハウス	1137	テラスハウス, テラス・ハウス	terasuhausu, terasu・hausu
救う	1136	すくう	sukuu
遊び	1135	あそび	asobi
風	1132	ふり	furi
英	1131	はなぶさ, かぼう	hanabusa, kabou
近い	1131	ちかい	chikai
未来	1129	みらい	mirai
求める	1129	もとめる	motomeru
だけど	1128	だけど	dakedo
カード	1128	カード	ka-do
桂馬	1126	けいま, ケイマ	keima, keima
親	1126	おや	oya
こんにちは	1123	こんにちは, こんちは	konnichiha, konchiha
俺達	1123	おれたち	oretachi
飛ぶ	1123	とぶ	tobu
いろんな	1122	いろんな	ironna
何とか	1121	なんとか	nantoka
白	1121	しろ	shiro
期待	1120	きたい	kitai
炭	1118	すみ	sumi
パパ	1117	パパ	papa
おかえり	1116	おかえり	okaeri
もう一度	1116	もういちど	mouichido
一応	1115	いちおう	ichiou
思える	1114	おもえる	omoeru
答える	1113	こたえる	kotaeru
傷	1109	きず, キズ	kizu, kizu
調子	1108	ちょうし	choushi
鳥	1108	とり	tori
ハァハァ	1107	はあはあ, ハーハー, ハアハア, ハァハァ	haahaa, ha-ha-, haahaa, haahaa
売る	1105	うる	uru
卿	1104	きょう	kyou
命令	1104	めいれい	meirei
姫	1104	ひめ	hime
渡す	1104	わたす	watasu
どっか	1098	どっか	dokka
ふん	1097	ふん	fun
万	1096	ばん	ban
新	1096	しん	shin
時代	1096	じだい	jidai
捜す	1095	さがす	sagasu
速い	1092	はやい	hayai
ゆっくり	1091	ゆっくり	yukkuri
そもそも	1090	そもそも	somosomo
若い	1090	わかい	wakai
落とす	1090	おとす	otosu
働く	1089	はたらく	hataraku
選手	1088	せんしゅ	senshu
近づく	1087	ちかづく	chikazuku
状態	1086	じょうたい	joutai
紅	1084	くれない, べに, こう	kurenai, beni, kou
いたす	1082	いたす	itasu
理解	1082	りかい	rikai
会長	1080	かいちょう	kaichou
弱い	1079	よわい	yowai
形	1078	かたち, よう	katachi, you
カイザー	1077	カイゼル, カイザー	kaizeru, kaiza-
おまえ	1076	おまえ, おまい, おめえ	omae, omai, omee
ついに	1076	ついに	tsuini
モブ	1076	モブ	mobu
今年	1073	ことし, こんねん	kotoshi, konnen
驚く	1073	おどろく	odoroku
しかた	1072	しかた	shikata
現れる	1072	あらわれる	arawareru
仕方	1071	しかた	shikata
魂	1069	たましい, だましい, たま	tamashii, damashii, tama
恋	1068	こい	koi
黒	1067	くろ	kuro
特に	1066	とくに	tokuni
君たち	1064	きみたち	kimitachi
光る	1062	ひかる	hikaru
澪	1062	みお	mio
この人	1061	このひと	konohito
撮る	1061	とる	toru
責任	1061	せきにん	sekinin
おいおい	1059	おいおい, オイオイ	oioi, oioi
チャンス	1058	チャンス	chansu
それとも	1057	それとも	soretomo
ふざける	1057	ふざける	fuzakeru
下さる	1055	くださる	kudasaru
回る	1054	めぐる	meguru
客	1054	きゃく, かく	kyaku, kaku
息	1054	いき	iki
うわあ	1053	うわ, うわー, うわっ, うわあ	uwa, uwa-, uwa, uwaa
メール	1053	メール	me-ru
運命	1053	うんめい	unmei
こうして	1050	こうして	koushite
緑	1048	みどり	midori
それだけ	1043	それだけ	soredake
ようです	1043	ようです	youdesu
本物	1043	ほんもの	honmono
休む	1042	やすむ	yasumu
王	1042	おう	ou
木	1040	き	ki
店員	1039	てんいん	tenin
暇	1039	ひま, いとま, ヒマ	hima, itoma, hima
済む	1039	すむ	sumu
ナレーション	1035	ナレーション	nare-shon
耳	1035	みみ	mimi
どうしたん	1033	どうしたの, どうしたん	doushitano, doushitan
あした	1031	あさ, あした	asa, ashita
ばっかり	1031	ばかり, ばっかり, ばっか	bakari, bakkari, bakka
大きな	1029	おおきな	ookina
寒い	1029	さむい, さぶい	samui, sabui
しばらく	1028	しばらく, しゅゆ, すゆ	shibaraku, shuyu, suyu
死	1027	し	shi
正直	1026	しょうじき	shoujiki
斗	1025	ます, マス	masu, masu
かなり	1022	かなり	kanari
そのまま	1022	そのまま, そのまんま	sonomama, sonomanma
取れる	1022	とれる	toreru
付ける	1021	つける	tsukeru
気分	1021	きぶん	kibun
借りる	1019	かりる	kariru
父さん	1019	とうさん	tousan
奴ら	1016	やつら	yatsura
人たち	1015	ひとたち	hitotachi
おれ	1014	おれ	ore
集める	1011	あつめる	atsumeru
消す	1007	けす	kesu
協力	1006	きょうりょく	kyouryoku
我ら	1006	われら	warera
あっち	1005	あちら, あっち	achira, acchi
歓声	1003	かんせい	kansei
楽しむ	1002	たのしむ	tanoshimu
平気	1001	へいき	heiki
なのだ	1000	なのだ, なんだ	nanoda, nanda
うんうん	999	ウンウン, うんうん	unun, unun
了	998	りょう	ryou
忙しい	994	いそがしい, せわしい	isogashii, sewashii
おめでとう	991	おめでとう	omedetou
わざわざ	991	わざわざ	wazawaza
お疲れさま	989	おつかれさま	otsukaresama
くそ	988	くそ, くっそ	kuso, kusso
アハハ	987	あはは, アハハ, あっはっは, アッハッハ	ahaha, ahaha, ahhahha, ahhahha
蝶	987	ちょう, チョウ	chou, chou
兄ちゃん	983	あんちゃん	anchan
様子	982	ようす	yousu
パンダ	979	パンダ	panda
悪魔	978	あくま	akuma
入江	976	いりえ	irie
さま	974	さま	sama
撃つ	974	うつ	utsu
起こる	974	おこる	okoru
教師	973	きょうし	kyoushi
半田	972	はんだ, ハンダ	handa, handa
師匠	972	ししょう	shishou
座る	972	すわる	suwaru
プロ	971	プロ	puro
たぶん	970	たぶん	tabun
他人	970	たにん, ひと	tanin, hito
ろ	968	ロ, ろ	ro, ro
成功	967	せいこう	seikou
美しい	967	うつくしい	utsukushii
警察	966	けいさつ	keisatsu
会社	965	かいしゃ	kaisha
肉	965	にく, しし	niku, shishi
隊長	965	たいちょう	taichou
緊張	963	きんちょう	kinchou
二	962	に, ふた, ふ, ふう	ni, futa, fu, fuu
相談	962	そうだん	soudan
め	957	め	me
考え	957	かんがえ	kangae
間に合う	957	まにあう	maniau
レベル	956	レベル, レブル	reberu, reburu
卒業	955	そつぎょう	sotsugyou
あまり	953	あまり, あんまり	amari, anmari
メンバー	953	メンバー, メンバ	menba-, menba
周り	953	まわり	mawari
すら	952	すら	sura
望む	952	のぞむ	nozomu
どうやら	951	どうやら	douyara
まや	950	まや, りょうか	maya, ryouka
親父	946	おやじ, ろうや, しんぷ	oyaji, rouya, shinpu
バレる	944	ばれる, バレる	bareru, bareru
母さん	944	かあさん	kaasan
なんと	943	なんと	nanto
後ろ	943	うしろ	ushiro
悪	943	あく	aku
琴	943	こと, そう	koto, sou
自身	941	じしん	jishin
ケガ	940	けが, ケガ	kega, kega
魔女	940	まじょ	majo
すでに	938	すでに, すんでに	sudeni, sundeni
重い	938	おもい	omoi
矢	936	や	ya
代わり	935	かわり	kawari
マスター	934	マスター, マスタ	masuta-, masuta
答え	934	こたえ, いらえ	kotae, irae
似合う	933	にあう	niau
触る	933	さわる	sawaru
俺ら	932	おれら	orera
僕たち	931	ぼくたち	bokutachi
興味	931	きょうみ	kyoumi
寂しい	930	さびしい, さみしい	sabishii, samishii
応援	930	おうえん	ouen
殴る	930	なぐる	naguru
もうすぐ	929	もうすぐ	mousugu
船	929	ふね	fune
関係ない	929	かんけいない	kankeinai
テレビ	928	テレビ	terebi
お互い	924	おたがい	otagai
かう	924	かう	kau
こりゃ	923	こりゃ	korya
むしろ	923	むしろ	mushiro
過去	923	かこ	kako
やすい	921	やすい	yasui
届く	921	とどく	todoku
報告	920	ほうこく	houkoku
当たり前	920	あたりまえ	atarimae
小さい	918	ちいさい	chiisai
足音	918	あしおと, きょうおん	ashioto, kyouon
承る	915	うけたまわる	uketamawaru
間違う	913	まちがう	machigau
兄貴	911	あにき, アニキ	aniki, aniki
こんばんは	910	こんばんは	konbanha
どちら	910	どちら, どっち, いずかた, いずち	dochira, docchi, izukata, izuchi
構う	910	かまう	kamau
正しい	910	ただしい	tadashii
葉	910	は	ha
鳴き声	910	なきごえ	nakigoe
に対して	909	にたいして	nitaishite
まだまだ	907	まだまだ	madamada
質問	904	しつもん	shitsumon
へん	903	へん	hen
やら	903	やら	yara
犯人	902	はんにん	hannin
特別	901	とくべつ	tokubetsu
お疲れ	899	おつかれ	otsukare
のみ	898	のみ	nomi
キス	898	キス, キッス	kisu, kissu
首	898	くび, クビ	kubi, kubi
たま	897	たま	tama
鳴る	897	なる	naru
トール	896	トール	to-ru
志	896	こころざし	kokorozashi
とおり	895	とおり	toori
私達	895	わたしたち, わたくしたち	watashitachi, watakushitachi
すか	893	すか	suka
どうか	892	どうか	douka
絵	892	え	e
味方	891	みかた	mikata
自信	891	じしん	jishin
いずれ	890	いずれ	izure
ばっか	887	ばかり, ばっかり, ばっか	bakari, bakkari, bakka
びっくり	887	びっくり, ビックリ	bikkuri, bikkuri
スタンド	887	スタンド	sutando
ところで	886	ところで	tokorode
まずい	886	つたない, まずい	tsutanai, mazui
おはようございます	885	おはようございます	ohayougozaimasu
ケンカ	885	けんか, ケンカ	kenka, kenka
例えば	885	たとえば	tatoeba
壁	884	かべ, へき	kabe, heki
レ	883	レ	re
億	883	おく	oku
そば	881	そば, そばむぎ, そまむぎ	soba, sobamugi, somamugi
桃	881	もも, モモ	momo, momo
旅	880	たび	tabi
裏	880	うら	ura
２つ	880	ふたつ	futatsu
どんどん	877	どんどん, ドンドン	dondon, dondon
烏	877	からす, カラス	karasu, karasu
鈴	877	すず, りん	suzu, rin
そこで	875	そこで	sokode
ボス	875	ボス	bosu
桜	872	さくら, サクラ	sakura, sakura
野	871	の, や	no, ya
同盟	870	どうめい	doumei
了解	869	りょうかい	ryoukai
東京	869	とうきょう	toukyou
決して	869	けっして	kesshite
珍しい	869	めずらしい	mezurashii
による	868	による	niyoru
夏	868	なつ	natsu
集まる	868	あつまる	atsumaru
胸	867	むね, むな	mune, muna
件	866	くだん	kudan
慣れる	865	なれる	nareru
数	865	しばしば	shibashiba
予定	864	よてい	yotei
亜	864	あ	a
勝利	863	しょうり	shouri
村	863	むら	mura
不思議	862	ふしぎ	fushigi
女子生徒	862	じょしせいと	joshiseito
瞬間	862	しゅんかん	shunkan
立てる	862	たてる	tateru
母親	861	ははおや	hahaoya
なら	860	なら, ならば	nara, naraba
雨	857	あめ	ame
ほとんど	856	ほとんど	hotondo
快	856	かい	kai
実際	855	じっさい	jissai
秘密	855	ひみつ	himitsu
完璧	854	かんぺき	kanpeki
告白	853	こくはく	kokuhaku
増える	853	ふえる	fueru
騎士	850	きし	kishi
こい	849	こい	koi
大会	849	たいかい	taikai
息子	849	むすこ	musuko
父親	849	ちちおや	chichioya
腹	849	はら	hara
相変わらず	848	あいかわらず	aikawarazu
参加	845	さんか	sanka
この前	842	このまえ	konomae
どうしても	842	どうしても	doushitemo
刀	842	かたな, とう	katana, tou
途中	842	とちゅう	tochuu
ゆり	840	ゆり, ユリ	yuri, yuri
襲う	840	おそう	osou
こる	838	こる	koru
罪	838	つみ	tsumi
捕まえる	837	つかまえる	tsukamaeru
穴	837	あな	ana
大学	834	だいがく	daigaku
感謝	834	かんしゃ	kansha
梓	834	あずさ, アズサ	azusa, azusa
こいつら	832	こいつら	koitsura
それにしても	832	それにしても	sorenishitemo
余計	832	よけい	yokei
やれやれ	830	やれやれ	yareyare
空気	830	くうき	kuuki
ハアハア	829	はあはあ, ハーハー, ハアハア, ハァハァ	haahaa, ha-ha-, haahaa, haahaa
感情	829	かんじょう	kanjou
反応	828	はんのう, はんおう	hannou, hanou
そしたら	826	そうしたら, そしたら	soushitara, soshitara
はっきり	826	はっきり, ハッキリ	hakkiri, hakkiri
平和	826	へいわ	heiwa
ボール	825	ボール	bo-ru
春	825	はる	haru
深い	824	ふかい	fukai
無い	824	ない	nai
静か	824	しずか	shizuka
ずつ	823	ずつ, づつ	zutsu, zutsu
すまん	822	すまん	suman
立派	822	りっぱ	rippa
１回	821	いっかい	ikkai
たん	819	きも, たん	kimo, tan
チッ	819	チェ, チェッ, ちぇ, ちぇっ, ちっ, チッ	tye, tye, tye, tye, chi, chi
石	819	いし	ishi
弟	818	おとうと, おと, てい	otouto, oto, tei
現在	817	げんざい	genzai
皇帝	817	こうてい	koutei
もので	816	もので, もんで	monode, monde
